Full Name,Weight,Matchup,Outcome,Method,Round,Time,Weight Class
Matheus Nicolau,125,David Dvorak,WIN,Decision,3.0,5:00,Flyweight
Matheus Nicolau,125,Tim Elliott,WIN,Decision,3.0,5:00,Flyweight
Matheus Nicolau,125,Manel Kape,WIN,Decision,3.0,5:00,Flyweight
Matheus Nicolau,125,Dustin Ortiz,LOSS,KO/TKO,1.0,3:49,Flyweight
Matheus Nicolau,125,Louis Smolka,WIN,Decision,3.0,5:00,Flyweight
Matheus Nicolau,125,John Moraga,WIN,Decision,3.0,5:00,Flyweight
Matheus Nicolau,125,Bruno Korea,WIN,Submission,3.0,3:27,Flyweight
Jaimelene Nievera,125,Antonina Shevchenko,LOSS,KO/TKO,2.0,3:22,Flyweight
Tom Niinimaki,145,Renato Moicano,LOSS,Submission,2.0,3:30,Featherweight
Tom Niinimaki,145,Chas Skelly,LOSS,Submission,1.0,2:35,Featherweight
Tom Niinimaki,145,Niklas Backstrom,LOSS,Submission,1.0,4:15,Featherweight
Tom Niinimaki,145,Rani Yahya,WIN,Decision,3.0,5:00,Featherweight
Ramsey Nijem,155,Andrew Holbrook,LOSS,Decision,3.0,5:00,Lightweight
Ramsey Nijem,155,Diego Ferreira,LOSS,KO/TKO,2.0,1:53,Lightweight
Ramsey Nijem,155,Beneil Dariush,WIN,KO/TKO,1.0,4:20,Lightweight
Ramsey Nijem,155,Justin Edwards,WIN,Decision,3.0,5:00,Lightweight
Ramsey Nijem,155,James Vick,LOSS,Submission,1.0,0:58,Lightweight
Ramsey Nijem,155,Myles Jury,LOSS,KO/TKO,2.0,1:02,Lightweight
Ramsey Nijem,155,Joe Proctor,WIN,Decision,3.0,5:00,Lightweight
Ramsey Nijem,155,CJ Keith,WIN,KO/TKO,1.0,2:29,Lightweight
Ramsey Nijem,155,Danny Downes,WIN,Decision,3.0,5:00,Lightweight
Ramsey Nijem,155,Tony Ferguson,LOSS,KO/TKO,1.0,3:54,Lightweight
Hans Nijman,250,Kazuyuki Fujita,LOSS,Submission,1.0,2:48,Heavyweight
Jack Nilson,--,Saeed Hosseini,WIN,KO/TKO,1.0,1:23,Unknown
Jack Nilson,--,Tai Bowden,LOSS,KO/TKO,1.0,4:46,Unknown
Mats Nilsson,170,Omari Akhmedov,LOSS,Decision,3.0,5:00,Welterweight
Mats Nilsson,170,Luke Barnatt,LOSS,KO/TKO,1.0,4:24,Welterweight
Guangyou Ning,145,Marlon Vera,LOSS,Decision,3.0,5:00,Featherweight
Guangyou Ning,145,Marco Beltran,LOSS,Decision,3.0,5:00,Featherweight
Guangyou Ning,145,Royston Wee,WIN,KO/TKO,2.0,4:59,Featherweight
Guangyou Ning,145,Jianping Yang,WIN,Decision,3.0,5:00,Featherweight
Soichi Nishida,320,Enson Inoue,LOSS,Submission,1.0,0:24,Unknown
Yosuke Nishijima,205,Phil Baroni,LOSS,Submission,1.0,3:20,Light Heavyweight
Yosuke Nishijima,205,Evangelista Santos,LOSS,Submission,1.0,3:24,Light Heavyweight
Yosuke Nishijima,205,Hidehiko Yoshida,LOSS,Submission,1.0,2:33,Light Heavyweight
Yosuke Nishijima,205,Mark Hunt,LOSS,KO/TKO,3.0,1:18,Light Heavyweight
Akiyo Nishiura,139,Caol Uno,LOSS,Decision,2.0,5:00,Featherweight
Akiyo Nishiura,139,Mitsuhiro Ishida,LOSS,Decision,2.0,5:00,Featherweight
Akiyo Nishiura,139,Hideo Tokoro,WIN,KO/TKO,1.0,2:51,Featherweight
Akiyo Nishiura,139,Abel Cullum,LOSS,Decision,2.0,5:00,Featherweight
Anthony Njokuani,155,Daron Cruickshank,LOSS,Decision,3.0,5:00,Lightweight
Anthony Njokuani,155,Vinc Pichel,LOSS,Decision,3.0,5:00,Lightweight
Anthony Njokuani,155,Roger Bowling,WIN,KO/TKO,2.0,2:52,Lightweight
Anthony Njokuani,155,Rafael Dos Anjos,LOSS,Decision,3.0,5:00,Lightweight
Anthony Njokuani,155,John Makdessi,WIN,Decision,3.0,5:00,Lightweight
Anthony Njokuani,155,Danny Castillo,LOSS,Decision,3.0,5:00,Lightweight
Anthony Njokuani,155,Andre Winner,WIN,Decision,3.0,5:00,Lightweight
Anthony Njokuani,155,Edson Barboza,LOSS,Decision,3.0,5:00,Lightweight
Anthony Njokuani,155,Edward Faaloloto,WIN,KO/TKO,2.0,4:54,Lightweight
Anthony Njokuani,155,Maciej Jewtuszko,LOSS,KO/TKO,1.0,1:35,Lightweight
Anthony Njokuani,155,Shane Roller,LOSS,Submission,1.0,3:07,Lightweight
Anthony Njokuani,155,Chris Horodecki,WIN,KO/TKO,1.0,3:33,Lightweight
Anthony Njokuani,155,Muhsin Corbbrey,WIN,KO/TKO,2.0,1:42,Lightweight
Anthony Njokuani,155,Bart Palaszewski,WIN,KO/TKO,2.0,0:27,Lightweight
Anthony Njokuani,155,Benson Henderson,LOSS,Submission,2.0,0:42,Lightweight
Chidi Njokuani,185,Albert Duraev,LOSS,Decision,3.0,5:00,Middleweight
Chidi Njokuani,185,Gregory Rodrigues,LOSS,KO/TKO,2.0,1:27,Middleweight
Chidi Njokuani,185,Dusko Todorovic,WIN,KO/TKO,1.0,4:48,Middleweight
Chidi Njokuani,185,Marc-Andre Barriault,WIN,KO/TKO,1.0,0:16,Middleweight
Chidi Njokuani,185,Mario Sousa,WIN,KO/TKO,3.0,1:35,Middleweight
Derrick Noble,170,Thiago Alves,LOSS,KO/TKO,1.0,2:54,Welterweight
Jacob Noe,205,Wesley Little,WIN,Decision,3.0,5:00,Light Heavyweight
Antonio Rodrigo Nogueira,240,Stefan Struve,LOSS,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Roy Nelson,LOSS,KO/TKO,1.0,3:37,Heavyweight
Antonio Rodrigo Nogueira,240,Fabricio Werdum,LOSS,Submission,2.0,2:41,Heavyweight
Antonio Rodrigo Nogueira,240,Dave Herman,WIN,Submission,2.0,4:31,Heavyweight
Antonio Rodrigo Nogueira,240,Frank Mir,LOSS,Submission,1.0,3:38,Heavyweight
Antonio Rodrigo Nogueira,240,Brendan Schaub,WIN,KO/TKO,1.0,3:09,Heavyweight
Antonio Rodrigo Nogueira,240,Cain Velasquez,LOSS,KO/TKO,1.0,2:20,Heavyweight
Antonio Rodrigo Nogueira,240,Randy Couture,WIN,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Frank Mir,LOSS,KO/TKO,2.0,1:54,Heavyweight
Antonio Rodrigo Nogueira,240,Tim Sylvia,WIN,Submission,3.0,1:28,Heavyweight
Antonio Rodrigo Nogueira,240,Heath Herring,WIN,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Josh Barnett,WIN,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Josh Barnett,LOSS,Decision,2.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Fabricio Werdum,WIN,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Wagner da Conceicao Martins,WIN,Submission,1.0,2:17,Heavyweight
Antonio Rodrigo Nogueira,240,Kiyoshi Tamura,WIN,Submission,1.0,2:24,Heavyweight
Antonio Rodrigo Nogueira,240,Pawel Nastula,WIN,KO/TKO,1.0,8:38,Heavyweight
Antonio Rodrigo Nogueira,240,Fedor Emelianenko,LOSS,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Sergei Kharitonov,WIN,Decision,2.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Heath Herring,WIN,Submission,2.0,0:30,Heavyweight
Antonio Rodrigo Nogueira,240,Hirotaka Yokoi,WIN,Submission,2.0,1:25,Heavyweight
Antonio Rodrigo Nogueira,240,Mirko Filipovic,WIN,Submission,2.0,1:45,Heavyweight
Antonio Rodrigo Nogueira,240,Ricco Rodriguez,WIN,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Fedor Emelianenko,LOSS,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Dan Henderson,WIN,Submission,3.0,1:49,Heavyweight
Antonio Rodrigo Nogueira,240,Semmy Schilt,WIN,Submission,1.0,6:36,Heavyweight
Antonio Rodrigo Nogueira,240,Bob Sapp,WIN,Submission,2.0,4:03,Heavyweight
Antonio Rodrigo Nogueira,240,Sanae Kikuta,WIN,KO/TKO,2.0,0:29,Heavyweight
Antonio Rodrigo Nogueira,240,Enson Inoue,WIN,Submission,1.0,6:17,Heavyweight
Antonio Rodrigo Nogueira,240,Heath Herring,WIN,Decision,3.0,5:00,Heavyweight
Antonio Rodrigo Nogueira,240,Mark Coleman,WIN,Submission,1.0,6:10,Heavyweight
Antonio Rodrigo Nogueira,240,Gary Goodridge,WIN,Submission,1.0,2:37,Heavyweight
Rogerio Nogueira,205,Mauricio Rua,LOSS,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Ryan Spann,LOSS,KO/TKO,1.0,2:07,Light Heavyweight
Rogerio Nogueira,205,Sam Alvey,WIN,KO/TKO,2.0,1:00,Light Heavyweight
Rogerio Nogueira,205,Ryan Bader,LOSS,KO/TKO,3.0,3:51,Light Heavyweight
Rogerio Nogueira,205,Patrick Cummins,WIN,KO/TKO,1.0,4:52,Light Heavyweight
Rogerio Nogueira,205,Mauricio Rua,LOSS,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Anthony Johnson,LOSS,KO/TKO,1.0,0:44,Light Heavyweight
Rogerio Nogueira,205,Rashad Evans,WIN,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Tito Ortiz,WIN,KO/TKO,1.0,3:15,Light Heavyweight
Rogerio Nogueira,205,Phil Davis,LOSS,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Ryan Bader,LOSS,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Jason Brilz,WIN,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Luiz Cane,WIN,KO/TKO,1.0,1:56,Light Heavyweight
Rogerio Nogueira,205,Dion Staring,WIN,Submission,3.0,3:59,Light Heavyweight
Rogerio Nogueira,205,Vladimir Matyushenko,WIN,KO/TKO,2.0,4:26,Light Heavyweight
Rogerio Nogueira,205,Moise Rimbon,WIN,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Edwin DeWees,WIN,KO/TKO,1.0,4:06,Light Heavyweight
Rogerio Nogueira,205,Todd Gouwenberg,WIN,KO/TKO,2.0,4:34,Light Heavyweight
Rogerio Nogueira,205,Rameau Thierry Sokoudjou,LOSS,KO/TKO,1.0,0:23,Light Heavyweight
Rogerio Nogueira,205,Alistair Overeem,WIN,KO/TKO,2.0,2:13,Light Heavyweight
Rogerio Nogueira,205,Mauricio Rua,LOSS,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Dan Henderson,WIN,Submission,1.0,8:05,Light Heavyweight
Rogerio Nogueira,205,Alistair Overeem,WIN,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Kazuhiro Nakamura,WIN,Decision,2.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Kazushi Sakuraba,WIN,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Kazuhiro Nakamura,WIN,Submission,2.0,3:49,Light Heavyweight
Rogerio Nogueira,205,Guy Mezger,WIN,Decision,3.0,5:00,Light Heavyweight
Rogerio Nogueira,205,Yusuke Imamura,WIN,Submission,1.0,0:35,Light Heavyweight
Alexandre Franca Nogueira,145,Jose Aldo,LOSS,KO/TKO,2.0,3:22,Featherweight
Kyle Noke,170,Omari Akhmedov,LOSS,Decision,3.0,5:00,Welterweight
Kyle Noke,170,Keita Nakamura,LOSS,Submission,2.0,4:59,Welterweight
Kyle Noke,170,Alex Morono,LOSS,Decision,3.0,5:00,Welterweight
Kyle Noke,170,Peter Sobotta,WIN,KO/TKO,1.0,2:01,Welterweight
Kyle Noke,170,Jonavin Webb,WIN,Decision,3.0,5:00,Welterweight
Kyle Noke,170,Patrick Cote,LOSS,Decision,3.0,5:00,Welterweight
Kyle Noke,170,Charlie Brenneman,WIN,KO/TKO,1.0,0:45,Welterweight
Kyle Noke,170,Andrew Craig,LOSS,Decision,3.0,5:00,Welterweight
Kyle Noke,170,Ed Herman,LOSS,Submission,1.0,4:15,Welterweight
Kyle Noke,170,Chris Camozzi,WIN,Submission,1.0,1:35,Welterweight
Kyle Noke,170,Rob Kimmons,WIN,Submission,2.0,1:33,Welterweight
Kyle Noke,170,Josh Bryant,WIN,KO/TKO,2.0,3:12,Welterweight
Kyle Noke,170,Seth Kleinbeck,WIN,KO/TKO,2.0,4:22,Welterweight
Nick Nolte,170,Andy Waters,WIN,Submission,1.0,3:45,Welterweight
KJ Noons,155,Joshua Burkman,LOSS,Decision,3.0,5:00,Lightweight
KJ Noons,155,Alex Oliveira,LOSS,Submission,1.0,2:51,Lightweight
KJ Noons,155,Sam Stout,WIN,KO/TKO,1.0,0:30,Lightweight
KJ Noons,155,George Sotiropoulos,WIN,Decision,3.0,5:00,Lightweight
KJ Noons,155,Donald Cerrone,LOSS,Decision,3.0,5:00,Lightweight
KJ Noons,155,Ryan Couture,LOSS,Decision,3.0,5:00,Lightweight
KJ Noons,155,Josh Thomson,LOSS,Decision,3.0,5:00,Lightweight
KJ Noons,155,Billy Evangelista,WIN,Decision,3.0,5:00,Lightweight
KJ Noons,155,Jorge Masvidal,LOSS,Decision,3.0,5:00,Lightweight
KJ Noons,155,Nick Diaz,LOSS,Decision,5.0,5:00,Lightweight
KJ Noons,155,Jorge Gurgel,WIN,KO/TKO,2.0,0:19,Lightweight
KJ Noons,155,Conor Heun,WIN,Decision,3.0,5:00,Lightweight
KJ Noons,155,Andre Amado,WIN,Decision,2.0,5:00,Lightweight
KJ Noons,155,Yves Edwards,WIN,KO/TKO,1.0,0:48,Lightweight
KJ Noons,155,Nick Diaz,WIN,KO/TKO,1.0,5:00,Lightweight
KJ Noons,155,Edson Berto,WIN,KO/TKO,3.0,0:45,Lightweight
KJ Noons,155,Charles Bennett,LOSS,KO/TKO,1.0,3:43,Lightweight
Sage Northcutt,170,Zak Ottow,WIN,KO/TKO,2.0,3:13,Welterweight
Sage Northcutt,170,Thibault Gouti,WIN,Decision,3.0,5:00,Welterweight
Sage Northcutt,170,Michel Quinones,WIN,Decision,3.0,5:00,Welterweight
Sage Northcutt,170,Mickey Gall,LOSS,Submission,2.0,1:40,Welterweight
Sage Northcutt,170,Enrique Marin,WIN,Decision,3.0,5:00,Welterweight
Sage Northcutt,170,Bryan Barberena,LOSS,Submission,2.0,3:06,Welterweight
Sage Northcutt,170,Cody Pfister,WIN,Submission,2.0,0:41,Welterweight
Sage Northcutt,170,Francisco Trevino,WIN,KO/TKO,1.0,0:57,Welterweight
Jan Nortje,310,Rameau Thierry Sokoudjou,LOSS,KO/TKO,1.0,2:29,Unknown
Jan Nortje,310,Bob Sapp,WIN,KO/TKO,1.0,0:55,Unknown
Jan Nortje,310,Yoshihisa Yamamoto,LOSS,Submission,1.0,1:43,Unknown
Scott Norton,170,Alex Serdyukov,LOSS,Submission,2.0,0:57,Welterweight
Shohei Nose,135,Rinya Nakamura,LOSS,KO/TKO,1.0,2:21,Bantamweight
Shohei Nose,135,Wulijiburen,WIN,KO/TKO,1.0,1:13,Bantamweight
Jonatas Novaes,170,Christian Uflacker,LOSS,Decision,3.0,5:00,Welterweight
Jason Novelli,155,Marco Polo Reyes,LOSS,Decision,3.0,5:00,Lightweight
Jason Novelli,155,David Teymur,LOSS,KO/TKO,2.0,1:25,Lightweight
Phillipe Nover,145,Ricky Glenn,LOSS,Decision,3.0,5:00,Featherweight
Phillipe Nover,145,Renan Barao,LOSS,Decision,3.0,5:00,Featherweight
Phillipe Nover,145,Zubaira Tukhugov,LOSS,Decision,3.0,5:00,Featherweight
Phillipe Nover,145,Yui Chul Nam,WIN,Decision,3.0,5:00,Featherweight
Phillipe Nover,145,Rob Emerson,LOSS,Decision,3.0,5:00,Featherweight
Phillipe Nover,145,Kyle Bradley,LOSS,KO/TKO,1.0,1:03,Featherweight
Phillipe Nover,145,Efrain Escudero,LOSS,Decision,3.0,5:00,Featherweight
Shayilan Nuerdanbieke,145,Steve Garcia,LOSS,KO/TKO,2.0,0:36,Featherweight
Shayilan Nuerdanbieke,145,Darrick Minner,WIN,KO/TKO,1.0,1:07,Featherweight
Shayilan Nuerdanbieke,145,TJ Brown,WIN,Decision,3.0,5:00,Featherweight
Shayilan Nuerdanbieke,145,Sean Soriano,WIN,Decision,3.0,5:00,Featherweight
Shayilan Nuerdanbieke,145,Josh Culibao,LOSS,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Nik Lentz,LOSS,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Bart Palaszewski,WIN,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Dennis Siver,LOSS,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Manvel Gamburyan,WIN,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Kenny Florian,LOSS,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Mike Brown,WIN,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Tyler Toner,WIN,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Raphael Assuncao,WIN,Decision,3.0,5:00,Featherweight
Diego Nunes,145,LC Davis,LOSS,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Rafael Dias,WIN,Decision,3.0,5:00,Featherweight
Diego Nunes,145,Cole Province,WIN,Decision,3.0,5:00,Featherweight
Amanda Nunes,135,Julianna Pena,WIN,Decision,5.0,5:00,Bantamweight
Amanda Nunes,135,Julianna Pena,LOSS,Submission,2.0,3:26,Bantamweight
Amanda Nunes,135,Megan Anderson,WIN,Submission,1.0,2:03,Bantamweight
Amanda Nunes,135,Felicia Spencer,WIN,Decision,5.0,5:00,Bantamweight
Amanda Nunes,135,Germaine de Randamie,WIN,Decision,5.0,5:00,Bantamweight
Amanda Nunes,135,Holly Holm,WIN,KO/TKO,1.0,4:10,Bantamweight
Amanda Nunes,135,Cristiane Justino,WIN,KO/TKO,1.0,0:51,Bantamweight
Amanda Nunes,135,Raquel Pennington,WIN,KO/TKO,5.0,2:36,Bantamweight
Amanda Nunes,135,Valentina Shevchenko,WIN,Decision,5.0,5:00,Bantamweight
Amanda Nunes,135,Ronda Rousey,WIN,KO/TKO,1.0,0:48,Bantamweight
Amanda Nunes,135,Miesha Tate,WIN,Submission,1.0,3:16,Bantamweight
Amanda Nunes,135,Valentina Shevchenko,WIN,Decision,3.0,5:00,Bantamweight
Amanda Nunes,135,Sara McMann,WIN,Submission,1.0,2:53,Bantamweight
Amanda Nunes,135,Shayna Baszler,WIN,KO/TKO,1.0,1:56,Bantamweight
Amanda Nunes,135,Cat Zingano,LOSS,KO/TKO,3.0,1:21,Bantamweight
Amanda Nunes,135,Germaine de Randamie,WIN,KO/TKO,1.0,3:56,Bantamweight
Amanda Nunes,135,Sheila Gaff,WIN,KO/TKO,1.0,2:08,Bantamweight
Amanda Nunes,135,Alexis Davis,LOSS,KO/TKO,2.0,4:53,Bantamweight
Amanda Nunes,135,Julia Budd,WIN,KO/TKO,1.0,0:14,Bantamweight
Nina Nunes,125,Cynthia Calvillo,WIN,Decision,3.0,5:00,Flyweight
Nina Nunes,125,Mackenzie Dern,LOSS,Submission,1.0,4:48,Flyweight
Nina Nunes,125,Tatiana Suarez,LOSS,Decision,3.0,5:00,Flyweight
Nina Nunes,125,Claudia Gadelha,WIN,Decision,3.0,5:00,Flyweight
Nina Nunes,125,Randa Markos,WIN,Decision,3.0,5:00,Flyweight
Nina Nunes,125,Angela Hill,WIN,Decision,3.0,5:00,Flyweight
Nina Nunes,125,Jocelyn Jones-Lybarger,WIN,Submission,3.0,3:39,Flyweight
Nina Nunes,125,Justine Kish,LOSS,Decision,3.0,5:00,Flyweight
Nina Nunes,125,Juliana Lima,LOSS,Decision,3.0,5:00,Flyweight
Istela Nunes,115,Yazmin Jauregui,LOSS,KO/TKO,2.0,4:06,Strawweight
Istela Nunes,115,Sam Hughes,LOSS,Decision,3.0,5:00,Strawweight
Istela Nunes,115,Ariane Carnelossi,LOSS,Submission,3.0,2:57,Strawweight
Josiane Nunes,145,Zarah Fairn,WIN,Decision,3.0,5:00,Featherweight
Josiane Nunes,145,Ramona Pascual,WIN,Decision,3.0,5:00,Featherweight
Josiane Nunes,145,Bea Malecki,WIN,KO/TKO,1.0,4:54,Featherweight
Khabib Nurmagomedov,155,Justin Gaethje,WIN,Submission,2.0,1:34,Lightweight
Khabib Nurmagomedov,155,Dustin Poirier,WIN,Submission,3.0,2:06,Lightweight
Khabib Nurmagomedov,155,Conor McGregor,WIN,Submission,4.0,3:03,Lightweight
Khabib Nurmagomedov,155,Al Iaquinta,WIN,Decision,5.0,5:00,Lightweight
Khabib Nurmagomedov,155,Edson Barboza,WIN,Decision,3.0,5:00,Lightweight
Khabib Nurmagomedov,155,Michael Johnson,WIN,Submission,3.0,2:31,Lightweight
Khabib Nurmagomedov,155,Darrell Horcher,WIN,KO/TKO,2.0,3:38,Lightweight
Khabib Nurmagomedov,155,Rafael Dos Anjos,WIN,Decision,3.0,5:00,Lightweight
Khabib Nurmagomedov,155,Pat Healy,WIN,Decision,3.0,5:00,Lightweight
Khabib Nurmagomedov,155,Abel Trujillo,WIN,Decision,3.0,5:00,Lightweight
Khabib Nurmagomedov,155,Thiago Tavares,WIN,KO/TKO,1.0,1:55,Lightweight
Khabib Nurmagomedov,155,Gleison Tibau,WIN,Decision,3.0,5:00,Lightweight
Khabib Nurmagomedov,155,Kamal Shalorus,WIN,Submission,3.0,2:08,Lightweight
Said Nurmagomedov,135,Jonathan Martinez,LOSS,Decision,3.0,5:00,Bantamweight
Said Nurmagomedov,135,Saidyokub Kakhramonov,WIN,Submission,2.0,3:50,Bantamweight
Said Nurmagomedov,135,Douglas Silva de Andrade,WIN,Decision,3.0,5:00,Bantamweight
Said Nurmagomedov,135,Cody Stamann,WIN,Submission,1.0,0:47,Bantamweight
Said Nurmagomedov,135,Mark Striegl,WIN,KO/TKO,1.0,0:51,Bantamweight
Said Nurmagomedov,135,Raoni Barcelos,LOSS,Decision,3.0,5:00,Bantamweight
Said Nurmagomedov,135,Ricardo Ramos,WIN,KO/TKO,1.0,2:28,Bantamweight
Said Nurmagomedov,135,Justin Scoggins,WIN,Decision,3.0,5:00,Bantamweight
Abubakar Nurmagomedov,170,Gadzhi Omargadzhiev,WIN,Decision,3.0,5:00,Welterweight
Abubakar Nurmagomedov,170,Jared Gooden,WIN,Decision,3.0,5:00,Welterweight
Abubakar Nurmagomedov,170,David Zawada,LOSS,Submission,1.0,2:50,Welterweight
Umar Nurmagomedov,135,Raoni Barcelos,WIN,KO/TKO,1.0,4:40,Bantamweight
Umar Nurmagomedov,135,Nate Maness,WIN,Decision,3.0,5:00,Bantamweight
Umar Nurmagomedov,135,Brian Kelleher,WIN,Submission,1.0,3:15,Bantamweight
Umar Nurmagomedov,135,Sergey Morozov,WIN,Submission,2.0,3:39,Bantamweight
Kennedy Nzechukwu,205,Ion Cutelaba,WIN,KO/TKO,2.0,1:02,Light Heavyweight
Kennedy Nzechukwu,205,Karl Roberson,WIN,KO/TKO,3.0,2:19,Light Heavyweight
Kennedy Nzechukwu,205,Nicolae Negumereanu,LOSS,Decision,3.0,5:00,Light Heavyweight
Kennedy Nzechukwu,205,Da Woon Jung,LOSS,KO/TKO,1.0,3:04,Light Heavyweight
Kennedy Nzechukwu,205,Danilo Marques,WIN,KO/TKO,3.0,0:20,Light Heavyweight
Kennedy Nzechukwu,205,Carlos Ulberg,WIN,KO/TKO,2.0,3:19,Light Heavyweight
Kennedy Nzechukwu,205,Darko Stosic,WIN,Decision,3.0,5:00,Light Heavyweight
Kennedy Nzechukwu,205,Paul Craig,LOSS,Submission,3.0,4:20,Light Heavyweight
Kennedy Nzechukwu,205,Dennis Bryant,WIN,KO/TKO,1.0,1:48,Light Heavyweight
Kennedy Nzechukwu,205,Anton Berzin,WIN,Decision,3.0,5:00,Light Heavyweight
Jake O'Brien,205,Gegard Mousasi,LOSS,Submission,1.0,0:31,Light Heavyweight
Jake O'Brien,205,Jon Jones,LOSS,Submission,2.0,2:43,Light Heavyweight
Jake O'Brien,205,Christian Wellisch,WIN,Decision,3.0,5:00,Light Heavyweight
Jake O'Brien,205,Cain Velasquez,LOSS,KO/TKO,1.0,2:02,Light Heavyweight
Jake O'Brien,205,Andrei Arlovski,LOSS,KO/TKO,2.0,4:17,Light Heavyweight
Jake O'Brien,205,Heath Herring,WIN,Decision,3.0,5:00,Light Heavyweight
Jake O'Brien,205,Josh Shockman,WIN,Decision,3.0,5:00,Light Heavyweight
Jake O'Brien,205,Kristof Midoux,WIN,KO/TKO,2.0,0:52,Light Heavyweight
TJ O'Brien,155,Cole Miller,LOSS,Submission,2.0,2:38,Lightweight
TJ O'Brien,155,Paul Kelly,LOSS,KO/TKO,2.0,3:16,Lightweight
Sean O'Connell,205,Corey Anderson,LOSS,KO/TKO,2.0,2:36,Light Heavyweight
Sean O'Connell,205,Steve Bosse,LOSS,Decision,3.0,5:00,Light Heavyweight
Sean O'Connell,205,Ilir Latifi,LOSS,KO/TKO,1.0,0:30,Light Heavyweight
Sean O'Connell,205,Anthony Perosh,WIN,KO/TKO,1.0,0:56,Light Heavyweight
Sean O'Connell,205,Matt Van Buren,WIN,KO/TKO,3.0,2:11,Light Heavyweight
Sean O'Connell,205,Gian Villante,LOSS,Decision,3.0,5:00,Light Heavyweight
Sean O'Connell,205,Ryan Jimmo,LOSS,KO/TKO,1.0,4:27,Light Heavyweight
Sean O'Haire,270,Eric Esch,LOSS,KO/TKO,1.0,0:29,Unknown
Sean O'Malley,135,Petr Yan,WIN,Decision,3.0,5:00,Bantamweight
Sean O'Malley,135,Raulian Paiva,WIN,KO/TKO,1.0,4:42,Bantamweight
Sean O'Malley,135,Kris Moutinho,WIN,KO/TKO,3.0,4:33,Bantamweight
Sean O'Malley,135,Thomas Almeida,WIN,KO/TKO,3.0,3:52,Bantamweight
Sean O'Malley,135,Marlon Vera,LOSS,KO/TKO,1.0,4:40,Bantamweight
Sean O'Malley,135,Eddie Wineland,WIN,KO/TKO,1.0,1:54,Bantamweight
Sean O'Malley,135,Jose Quinonez,WIN,KO/TKO,1.0,2:02,Bantamweight
Sean O'Malley,135,Andre Soukhamthath,WIN,Decision,3.0,5:00,Bantamweight
Sean O'Malley,135,Terrion Ware,WIN,Decision,3.0,5:00,Bantamweight
Sean O'Malley,135,Alfred Khashakyan,WIN,KO/TKO,1.0,4:14,Bantamweight
Chuck O'Neil,170,Chris Cope,LOSS,Decision,3.0,5:00,Welterweight
Casey O'Neill,125,Jennifer Maia,LOSS,Decision,3.0,5:00,Flyweight
Casey O'Neill,125,Roxanne Modafferi,WIN,Decision,3.0,5:00,Flyweight
Casey O'Neill,125,Antonina Shevchenko,WIN,KO/TKO,2.0,4:47,Flyweight
Casey O'Neill,125,Lara Procopio,WIN,Submission,3.0,2:54,Flyweight
Casey O'Neill,125,Shana Dobson,WIN,KO/TKO,2.0,3:41,Flyweight
Brendan O'Reilly,170,Dong Hyun Ma,LOSS,Decision,3.0,5:00,Welterweight
Brendan O'Reilly,170,Alan Jouban,LOSS,KO/TKO,1.0,2:15,Welterweight
Brendan O'Reilly,170,Vik Grujic,WIN,Decision,3.0,5:00,Welterweight
Brendan O'Reilly,170,Zhang Lipeng,LOSS,Decision,3.0,5:00,Welterweight
Takahiro Oba,200,Denis Kang,LOSS,Submission,1.0,4:24,Light Heavyweight
Nobuhiro Obiya,145,Luiz Firmino,LOSS,Decision,2.0,5:00,Featherweight
